No.,Time,Source,Destination,Protocol,Length,Info
2290,0.083648,6dd2:b43f:a2da:e67c:3d6a:c34f:6505:9e93,1f9e:95ff:4313:90c8:b99e:a35e:5203:65d0,UDP,50,60803 > 15724 Len=50
2291,0.0024,ccee:bd03:d6f1:5ad4:57b6:3525:273a:b392,c73a:4a81:6475:bee3:3d1:6e6b:3d2f:72cb,TCP,99,10682 > 24178 Len=99
2292,0.065536,afda:63a5:388f:60e1:8e08:9ae1:82f3:a3bf,a709:be08:8512:d6ff:1013:ebbf:1e38:69de,UDP,137,26238 > 46031 Len=137
2293,0.088422,3dc3:1530:72de:54ca:74e:4c1c:d90a:ba1c,d869:b9fc:21a8:36b:aeae:310b:257f:570e,UDP,112,12136 > 8241 Len=112
2294,0.022452,9651:452c:ba6c:dc0a:1d15:ae55:765a:382c,59bc:6d1c:8563:c3bd:ecd3:a461:98e3:4ff7,TCP,95,6023 > 41374 Len=95
2295,0.033372,6fd7:a447:6e11:2cf2:3da7:dcbc:d3e3:5edf,d476:b827:973:5167:c452:82c5:4164:8b5d,TCP,60,59717 > 3864 Len=60
2296,0.060451,3831:9b71:3475:43b5:ef52:aa44:ebc2:6b6d,527c:c07f:91f2:d9f2:97ed:d8fd:dbe8:9685,UDP,104,35789 > 22968 Len=104
2297,0.059961,d9ee:90a1:77fe:de78:c149:d8f4:de35:cce1,b913:7932:8ec7:abc2:ebe8:e8e4:f8e4:75fc,TCP,69,59555 > 44754 Len=69
2298,0.068716,3309:1893:456b:9383:a5a5:e068:d5bc:ff28,eef:ee2a:b886:c33b:8a:55ff:1b7c:b534,TCP,94,58394 > 7834 Len=94
2299,0.027109,b1e8:5042:b261:885e:519:9b41:ada6:49cb,61b3:a2d:ce2b:7242:fae0:cf5c:2d4e:2e55,TCP,134,25214 > 62161 Len=134
2300,0.02654,341d:8d08:3e42:fec3:5217:64cb:2b05:b7c6,35bd:fa23:6728:d662:54c1:7320:6963:da8d,UDP,150,1166 > 57497 Len=150
2301,0.093309,38ad:d6e3:f02e:8c3:463a:8f88:7fb:3bab,20ec:ccd9:57cf:4a0b:2e7e:1876:a735:f2ed,UDP,149,44006 > 10630 Len=149
2302,0.032026,d6cc:926e:3a25:3a50:ef1c:591f:e6eb:fdf7,27f1:a107:5249:f9fd:cee:6965:fd2e:f0,TCP,107,48297 > 53246 Len=107
2303,0.078555,8419:dc4e:c8f1:227b:10e3:15e:3916:f007,a4ae:72f:81d7:4f61:776e:d791:c57d:50d2,TCP,58,8440 > 38893 Len=58
2304,0.042745,65a7:2e46:3d48:d73a:bc42:c762:7ee:8c74,9cad:816:5f3b:98ae:8895:2bf1:27c:a528,TCP,68,6951 > 22195 Len=68
2305,0.099477,4015:6c24:2f43:157e:e2ec:1421:408a:1181,22a7:91fe:6493:bedd:7f91:1955:9810:f662,UDP,148,26256 > 24132 Len=148
2306,0.031932,d7fd:6f9b:d05f:6cd0:7906:1d91:c760:98ec,cd9c:9acc:c045:6ee0:ce29:f875:7717:26ff,TCP,111,46468 > 64780 Len=111
2307,0.041394,eac5:b500:c5f8:86f4:95ac:34a:e563:2c6,4c25:8502:5646:9d82:f4ce:b852:7536:b007,TCP,67,53593 > 62891 Len=67
2308,0.065395,ec2c:2f86:d1c6:7a59:bd7c:689b:b64f:d869,8986:7b95:bd9f:835a:4b9d:c908:9a72:8147,UDP,99,28461 > 37025 Len=99
2309,0.04971,e165:559e:2aca:9e2f:ab23:af45:4c9f:e4e2,47b8:4e79:9c01:8a28:6010:cf7b:f23f:2ee9,TCP,118,36165 > 54855 Len=118
2310,0.023011,a06f:d365:7728:e89b:9fca:3542:944c:71ce,7d9c:49a0:77d1:2e5f:a450:cb19:bc51:47d3,UDP,124,47877 > 28669 Len=124
2311,0.052695,cf75:4c0c:bcc4:1881:61e4:c42c:c55c:be27,1bef:206b:16e6:a04a:ebd1:e5a0:6885:ca81,UDP,139,6742 > 16437 Len=139
2312,0.036171,74a:381a:5f58:f71:f4d3:d7a7:3bcf:187b,7f9:e098:4f91:d232:c31c:6b6a:f2ac:dd46,UDP,52,24774 > 37617 Len=52
2313,0.047393,5842:3b13:fbd5:c844:ef1d:7ce6:d981:e30a,d5d1:7bae:fb78:4ee0:fecf:c74d:6268:dbda,UDP,64,4928 > 60751 Len=64
2314,0.034935,8dfe:a762:605d:e7e8:996c:ffc5:89cb:6903,e401:e407:6192:4fe4:3fc3:a4ef:a0f6:13f8,UDP,87,31196 > 10470 Len=87
2315,0.083525,b668:3214:860a:9d:79c9:868c:5efb:4bca,2907:9e27:3a0c:a78a:5f0:ae00:95eb:be8,TCP,81,14834 > 55276 Len=81
2316,0.022459,3536:45a:40c7:e6d4:ec1b:d286:d7c0:5b73,5823:bcd9:4e2d:81a1:a617:e236:8502:c8cc,UDP,65,64073 > 46622 Len=65
2317,0.070396,b2ce:6c76:2489:f2aa:3de3:deb:fbe1:74a4,88a2:2eba:724b:6553:f3e4:6b81:ab50:4262,TCP,143,2750 > 46645 Len=143
2318,0.096491,bb04:5583:34ec:c323:927:86fe:4d91:c3c9,45cc:ca2a:5ea1:22a9:518e:b528:bf13:d14,TCP,56,46991 > 7971 Len=56
2319,0.066275,bc75:b4e6:3ee9:c91e:c3f8:1d0c:61ec:895c,cce0:7bd0:794c:aa55:d5cd:6940:c947:f234,UDP,111,55906 > 39947 Len=111
2320,0.087048,8807:a4fc:5847:b39a:684e:d8f7:94d7:480a,1fef:c332:6e15:89a4:1032:ab18:1ad4:844b,UDP,68,24960 > 10282 Len=68
2321,0.007899,3d21:94d9:96c5:c1dd:173e:5d06:83c1:198,3213:b1ae:55b1:45cc:8328:fe42:cd0e:4bc9,UDP,51,38325 > 55488 Len=51
2322,0.081371,f680:bf53:9ece:eae8:7e70:b7d1:a8ea:2703,6639:63f0:62:2ef8:abd5:a063:cce2:b324,UDP,147,12979 > 31810 Len=147
2323,0.074356,69c9:5c9f:2822:23d9:e644:3453:21f1:688c,bea8:985a:fef5:d126:77c5:6838:a1e:cccb,TCP,110,27993 > 48377 Len=110
2324,0.033734,dd55:81ff:2af3:c222:33b9:62ad:7fd7:e67,7fa6:8db8:aec6:c0e2:9dd:cd7d:cc4:94d4,UDP,86,8315 > 11240 Len=86
2325,0.006,444:ced4:fbca:5a31:aea0:90fe:6668:b018,7388:c160:fbc8:a7f:62fb:e45e:c2a5:1645,UDP,127,50250 > 12399 Len=127
2326,0.05033,894:48d0:560f:675d:eecb:66e5:9e5a:d138,9ae7:8c1b:fce0:185:ae0e:b72a:f590:7f59,UDP,100,55594 > 28786 Len=100
2327,0.06799,7fa:5180:ade2:aab5:210f:9491:9960:4039,8efc:e1ee:f5c3:884:d561:9ac4:cdff:c693,TCP,120,47646 > 55387 Len=120
2328,0.025805,ace1:e4dc:cad0:8e46:92c7:463c:ff69:46cf,1ccf:1e33:c25c:f635:ee80:774b:379c:bf21,TCP,140,15921 > 28789 Len=140
2329,0.093145,3e9c:74b5:9afd:ab1e:d933:85c0:3634:961a,22f7:2e26:240f:f2d3:f72f:b3d9:8451:acae,TCP,61,35201 > 25767 Len=61
2330,0.097793,2b3e:f048:4299:fc96:62ca:1fc8:beac:4eba,1037:f5be:abec:3546:ee37:86ed:8abc:77e8,UDP,145,14908 > 27264 Len=145
2331,0.061904,5da4:9684:2201:931:8fcb:7b:6f9e:7914,3e60:1121:9f14:3829:d0f6:8a7f:c24b:cada,UDP,100,13062 > 54927 Len=100
2332,0.0746,8607:7cb3:8982:8e70:dcda:2dde:3c24:49a6,25b:23e5:2df9:7e71:99c2:9fdd:6753:ae39,UDP,138,31723 > 32311 Len=138
2333,0.031319,af13:ae8f:9b66:5763:c966:e432:32b2:18bf,7bd2:cf20:81d3:afe:3caf:49e0:f082:4dcf,TCP,98,11825 > 4606 Len=98
2334,0.080334,df29:c5c:14f5:8745:c898:3301:ef7:8320,3489:a0b8:e7b1:dd28:117a:bf4a:90d2:ceb0,TCP,74,18713 > 8128 Len=74
2335,0.01044,fb4:10cd:4663:a47e:4982:1bc2:91e0:e118,6c55:cfe6:c794:c9a9:f108:b9a9:7cef:c545,TCP,127,52063 > 56507 Len=127
2336,0.033547,6cbf:aebe:478c:d9ca:b668:3cfc:3836:cf4d,3ee1:a5c7:33cb:40f7:b4a3:5272:d483:43ef,UDP,86,11690 > 36516 Len=86
2337,0.010646,33f9:69e8:1ecf:2ef9:b119:10cc:982:10ac,7265:7f9a:6216:72a5:89a6:147:f7ee:a843,UDP,126,1743 > 50603 Len=126
2338,0.090969,af70:889a:b86f:35a1:1e5a:7101:b433:440c,cd25:72ab:ad19:2a74:7c2f:f164:b599:9802,UDP,120,14244 > 42861 Len=120
2339,0.09292,55d0:a651:63bd:e871:1886:9239:9578:8411,2df1:8aa0:288b:8231:ff9:4:46f4:5a4e,UDP,84,6597 > 65030 Len=84
2340,0.057012,d5f1:9ba0:af6a:9e39:aa8b:37b4:16ae:6211,6874:7b0b:f47b:b00a:e148:4211:f584:297b,UDP,122,52812 > 32730 Len=122
2341,0.004568,9bdc:6236:1700:4081:a065:e6ad:b0e4:3b9b,9ecd:5ced:6e75:f0db:ef72:ee59:1c59:1e23,TCP,61,62857 > 21248 Len=61
2342,0.000848,d433:9b:131e:e619:9484:663d:c8f9:39cb,5d96:23e5:bed:e7f7:b6e3:548e:ab7e:19df,TCP,146,19531 > 63855 Len=146
2343,0.039814,b2cd:81aa:3fa1:c576:3a53:cfa4:3c94:7730,a2d5:a7c7:5d6b:f336:686f:444d:e745:fb47,UDP,90,50296 > 26625 Len=90
2344,0.072569,3a44:9cd0:4c2:53b6:34c1:13c1:cdab:7f71,2fc5:8bd4:411f:405c:ba6b:2495:4f87:555d,UDP,139,45240 > 7405 Len=139
2345,0.033132,e95b:4ae7:2b13:b525:f820:677:b8e8:bd40,ddfa:111d:6bd6:d437:a454:c657:10f1:c6f9,UDP,114,53943 > 51818 Len=114
2346,0.015019,4f17:78e9:a3ab:fce9:64a1:3f6c:9c04:5e1e,6550:ed3:a8c6:e1d3:5a5:6bb9:5d22:5cfd,TCP,111,39451 > 57962 Len=111
2347,0.085203,733:69e1:fff2:5ee:6da1:d1f6:df6d:e63f,5989:e7ce:4138:4044:69b2:9fb1:1c80:a9a1,TCP,70,10955 > 45744 Len=70
2348,0.046311,6a7a:c539:e9ab:3f0:256d:82e2:d949:ac0,21c0:5a4:d409:b7f8:58ae:6c21:95bc:11ea,UDP,141,16200 > 58984 Len=141
2349,0.021565,1bb0:3c97:8b33:5335:d51e:3d0e:3238:dfe,8609:2e14:2fb5:9429:5948:7836:293c:4358,UDP,148,48115 > 11578 Len=148
2350,0.099342,ce07:22f9:f318:361e:167e:d5bb:f045:c39e,4dbf:3f34:207a:4f24:a60f:b9c9:6d61:a08a,TCP,107,52492 > 9622 Len=107
2351,0.033902,c444:5ba9:240:f046:2083:76d3:3d71:71e7,224c:ee3e:756b:f965:a284:8e09:dadc:e210,TCP,129,57119 > 62637 Len=129
2352,0.04309,6008:c7fb:2e40:2a4f:c9f5:519f:b0ba:b256,a8d4:5654:9221:9a42:85bf:9120:95b1:c491,TCP,80,14709 > 41026 Len=80
2353,0.060688,2f50:7dcb:de50:b8ef:520a:73be:f535:6b75,8ee3:ee0:2094:d252:a98a:e5c4:536:927d,UDP,122,42166 > 33629 Len=122
2354,0.009741,20e7:2dd1:4409:2f61:e3a7:ac1b:81d0:9df1,2547:db97:2998:6203:33c2:f95f:7ec9:ab83,UDP,68,51245 > 58070 Len=68
2355,0.030954,1ded:6b47:e429:ecf0:b7af:caeb:be71:9877,a9f3:34ed:3112:1871:3bdb:c925:2429:6017,UDP,113,7191 > 30830 Len=113
2356,0.031372,9326:8791:eaff:ddea:d800:c225:6577:8336,7c4f:c169:147d:d436:1717:f7a7:caa6:4774,TCP,70,5491 > 19381 Len=70
2357,0.057651,7f89:9fac:fdbe:6cd6:7d70:d227:60c4:20b5,cf3f:82ae:af99:af2e:7794:65c7:e917:179b,TCP,61,5685 > 12767 Len=61
2358,0.071066,1be8:20b7:f8b2:e01e:c5dc:5337:e3df:b4ed,cdfd:90a7:4358:b3ab:83d3:ccbf:6c6d:37c2,TCP,83,32039 > 65149 Len=83
2359,0.025603,dac9:33c5:d22:2df0:3648:6c35:947e:f92a,7ffa:2f9f:845:fbc1:8aa9:3897:99c2:f129,TCP,133,61589 > 10228 Len=133
2360,0.093983,66aa:5ba2:a707:c962:7b3c:9c41:f812:6159,9ba5:4a26:5c4c:cfbe:a265:b93f:e7d0:e5e0,TCP,55,24844 > 57319 Len=55
2361,0.028663,9b0e:6996:1915:5b3a:3e61:a3ae:742:1e96,ed91:d76d:2366:fd7:eafd:7ea7:867b:599e,TCP,129,61129 > 45626 Len=129
2362,0.012898,8a6d:9a2b:a947:7086:16b9:6283:db58:4a6c,c993:b9c2:c090:75a6:3dcc:28b:f473:4b7b,TCP,115,56391 > 41959 Len=115
2363,0.095204,7457:2a60:4652:17dd:bc8a:db90:1f41:29e0,2ff8:6765:a4cd:b9a:3083:5649:2d96:a5a0,TCP,60,45732 > 28103 Len=60
2364,0.050594,3789:f2cb:6815:778d:9832:b6aa:6b8:6b82,f949:6084:ccee:ef7:61e8:d2a7:3f69:e263,TCP,137,3820 > 41696 Len=137
2365,0.097743,ab83:7b1c:be55:22f4:db1d:cee2:53ad:6745,b1e7:145:45ec:8025:68df:57b0:c94d:32b4,UDP,144,52836 > 17068 Len=144
2366,0.069975,7b75:e137:f82e:c8ec:6e9c:efe8:2aa4:ced9,c6db:d8a0:7fe8:232c:26aa:83b3:5626:69e8,UDP,69,56930 > 7924 Len=69
2367,0.029066,b830:6c6d:f47d:864c:a35c:6ff6:48a4:9a81,31b5:25be:4fcd:93c1:d924:382a:8005:403f,UDP,122,27191 > 56980 Len=122
2368,0.007298,b3b:89dc:9575:56ad:1db3:dd4:d0fb:54c9,de29:bef7:dc92:d4f4:b4a:7638:6b3d:d88a,TCP,109,44877 > 7151 Len=109
2369,0.034894,86d9:e8d4:19a5:2c63:bd11:4de5:da3b:4ce8,29d8:b202:488a:1a84:456f:fa66:c17d:b96c,TCP,132,36093 > 60014 Len=132
2370,0.081829,686c:e78f:3e71:b162:70d8:7092:b583:299c,f18b:8984:4070:4ba7:7a43:cb54:b043:f450,UDP,60,12838 > 48981 Len=60
2371,0.010835,9a3a:10ba:98f5:8f9d:4392:39e0:f071:c684,779c:a12c:d3d:c56c:486f:bd46:c139:2120,TCP,148,29408 > 14096 Len=148
2372,0.040152,b121:8574:74d1:e1a:25d6:4559:48d3:fcab,572a:1aec:22d4:db8d:ea75:5561:ff07:bb9b,UDP,90,23465 > 40631 Len=90
2373,0.04863,2e71:9464:4c6f:f52e:9452:b335:b3eb:6ed4,6a32:608e:f686:470d:8c66:59a6:3a95:1b33,TCP,64,19267 > 30815 Len=64
2374,0.003828,a285:3c41:5040:50c4:5859:82ca:cdaf:46a,f994:42f:7929:2716:ef0e:25cf:3da3:6321,UDP,110,10560 > 42981 Len=110
2375,0.021347,5f24:b28f:497b:6234:9a77:1836:7c13:89c5,ac3d:d16d:a167:b64f:1af0:111f:9b71:a10d,UDP,126,51762 > 25946 Len=126
2376,0.00624,8c28:cbe4:f48e:a7ae:549e:4549:7484:e8b3,f210:c499:9593:484b:3081:d2ff:701a:1d1b,TCP,105,65154 > 32049 Len=105
2377,0.021342,65c9:9e48:f122:380:968:6344:65d6:7ab4,d2cd:c2e7:5b66:408b:7911:6a11:e2a1:c59a,UDP,52,63456 > 50740 Len=52
2378,0.068367,60f6:c7d1:e4e9:222:5078:87b4:1c1d:35ce,479c:d716:a4e0:92e6:a086:2d2e:775f:5725,TCP,82,42684 > 12565 Len=82
2379,0.008359,6046:1673:1ce3:f707:f642:8588:41a8:ef65,a208:2f43:4972:2215:2a96:fcc7:194c:9d4,UDP,85,27570 > 6378 Len=85
2380,0.029834,95c:1a7b:17b0:30a6:7855:7407:113e:87ca,615f:4342:b7be:3aab:5990:6d86:34d2:bb71,TCP,103,35415 > 15055 Len=103
2381,0.066964,d325:463e:e07d:3f93:2c08:c2c:335f:4755,210a:9c75:491b:a712:702c:61fb:98c0:c1a3,TCP,73,55454 > 4546 Len=73
2382,0.009244,9134:539a:ee7e:31d9:340a:a342:889a:70b6,ee64:c7b9:41ae:cf5d:3ca9:7bb1:a35d:b8c7,TCP,93,64159 > 50384 Len=93
2383,0.02969,6a00:dcd8:9947:62c7:c45d:2aed:4bda:f5d5,7ab6:6e2a:a449:fc45:e3ec:62be:26cc:94a3,UDP,94,62755 > 28490 Len=94
2384,0.048163,8bad:bcd4:c816:98a6:5c6:a8e8:fcfc:ad45,6e7f:4344:323d:668b:10e3:5056:9153:480f,UDP,139,29649 > 24269 Len=139
2385,0.09126,c12a:dba2:6d2b:4ea8:dfd9:dd9b:9481:ccd2,2f4:ab1e:2174:b69f:3ef4:e985:8460:231a,TCP,51,37783 > 52343 Len=51
2386,0.089378,b7b5:7393:e908:8025:80e8:8be7:e884:e5e9,abbb:ac95:7584:6ad6:69c2:3f1d:4e10:e435,UDP,59,48388 > 44799 Len=59
2387,0.057849,66a8:552c:8d34:67b6:ef27:2f4:1d4c:9d96,334e:31ed:a0fd:920a:139f:6183:7d3d:48d6,UDP,91,44544 > 54993 Len=91
2388,0.093897,7741:e72e:4a32:82d2:fb62:1caa:7f3f:d523,3b58:c97a:1115:7cee:cf10:d73c:5eba:306e,TCP,51,10887 > 59777 Len=51
2389,0.045866,8c9f:2978:cc21:b46f:a91a:8534:5ae1:fdb6,5b2c:c58f:1b4d:fece:4d35:9543:dd74:d954,UDP,113,57666 > 21760 Len=113
2390,0.011361,c617:6489:3019:59a2:ba9:78:f5cd:7dea,65c3:dd22:537f:d015:1e55:1d61:1054:276e,TCP,83,35148 > 48359 Len=83
2391,0.000368,3ad2:c46d:26f7:2113:5cf1:70f0:3b1a:e82e,3c6a:ad6e:3e46:7e40:8c2c:c595:123a:119c,TCP,66,42593 > 30471 Len=66
2392,0.063892,3468:2b94:fdba:34bb:a1bc:a8fa:cf62:40bf,1d83:59e3:36ea:7dd0:c4eb:c23c:7934:1ee7,UDP,54,15351 > 49894 Len=54
2393,0.097903,ae31:3ea2:fc99:dafe:9ca9:bae1:5502:fa0,ffdf:891:72e1:9ef7:4c61:2abe:10af:aa8c,TCP,139,36812 > 51774 Len=139
2394,0.01661,44a6:c09f:8da3:6f1f:a89:a488:b9f:2e37,61c1:d43f:7e75:f416:1958:3125:1911:7bdc,TCP,77,23836 > 14771 Len=77
2395,0.095238,fef4:7b87:be92:22d9:5a6:a07c:bea7:78,67d4:98dd:af97:4b4d:f8ea:69ca:f4aa:2df4,UDP,97,54355 > 24865 Len=97
2396,0.001619,2359:1800:20fa:9985:d085:d720:b2bd:18dc,ecba:d838:b864:69ae:6eaa:47d4:56dd:1eaa,TCP,114,54701 > 57893 Len=114
2397,0.012475,f139:9f5a:ef55:2395:57e7:3c7c:8991:1d3b,9c46:a034:4414:115a:c2fd:9480:9aec:fb3d,TCP,133,30908 > 28159 Len=133
2398,0.041039,f0b4:442e:f556:5b1f:b6fe:6256:9646:63d4,f83c:fbb2:4794:cb1c:32dc:8651:523f:4b65,TCP,119,28932 > 35310 Len=119
2399,0.097407,1f1c:e19a:208a:e105:77b4:782a:3c36:c62b,1d4d:a9a8:914e:513b:4c92:ef9e:fcc3:acc7,TCP,64,61733 > 12546 Len=64
2400,0.045882,8798:5f3e:d098:d554:1123:550:6374:f2a5,ffdb:37d4:2cfd:d7f5:c9c5:db67:327b:8038,TCP,72,37249 > 40010 Len=72
2401,0.016266,57c8:f4b3:8460:4141:3bfc:4827:f53d:493,6082:e1ff:bfa6:42a0:684b:fab:1cd9:5a75,TCP,98,19703 > 56407 Len=98
2402,0.065961,185b:f6ec:ccc8:bae5:8faf:4dc2:7877:1649,1f52:8a95:2a75:b65c:db5a:a623:454a:d781,TCP,131,19586 > 47036 Len=131
2403,0.062038,75ef:f485:87ad:2d03:68a3:d49d:dd69:1bd,cf9d:e6e1:7a2:aaef:729:bff0:7cd0:c72d,UDP,61,53842 > 55893 Len=61
2404,0.010381,25de:25f2:dad7:21a4:b61a:ea37:4642:fd19,feaa:35c7:751e:dd31:c0d9:b8a6:d44b:3a8,UDP,128,62136 > 27977 Len=128
2405,0.010368,f5a0:dd5f:86a7:3942:107c:ade0:c457:e02b,488d:e392:af9b:f9b4:2976:d270:8d9e:d173,UDP,131,30128 > 34012 Len=131
2406,0.058123,ec15:b466:121:bda7:83cf:c112:289a:efb7,a295:bf15:9e13:34e8:948f:55eb:295a:870e,UDP,135,20023 > 56841 Len=135
2407,0.042064,1d49:8749:1813:6cb5:8994:172c:7edb:9f83,181:8e66:546:4df7:ac6a:52ce:92b:5994,UDP,149,30818 > 37172 Len=149
2408,0.038108,53b6:1942:85d3:8f7f:8997:3d7e:6566:91c0,e9:9bc6:ee9b:9793:e369:4f0f:affc:e71c,UDP,110,63319 > 9179 Len=110
2409,0.035061,52c0:b216:b584:6fc2:129a:df7b:75cd:9756,c4ab:fc2e:ce3b:4265:16cc:74ca:ec16:8684,TCP,102,60530 > 54790 Len=102
2410,0.064486,602d:1d64:6a48:b9f5:f8e3:c2e:d4ab:5d6e,8447:4a81:a6c5:b31f:95c3:f472:aeef:6567,TCP,50,62602 > 25576 Len=50
2411,0.07822,526a:928e:aa82:b1ac:76f9:96d6:ae35:f96a,5da5:9a3e:af6c:f069:abcb:ee9:af30:7b04,TCP,84,58669 > 44191 Len=84
2412,0.02645,5781:691:2a55:8259:c80:de03:27e9:1aaf,8d0c:a0e1:6dbf:371d:c550:8ddd:c813:7690,TCP,136,16854 > 1296 Len=136
2413,0.090019,e701:208d:88ad:3b60:71dd:d501:7d17:d2f1,61cb:2ad0:96c3:eda8:a745:c45d:a49a:2c76,TCP,54,2041 > 2744 Len=54
2414,0.015338,534:7422:b2f:37e0:d790:c773:dbd0:a03d,ebff:2061:625:6241:4df9:fb13:ae3f:4bbf,TCP,116,54765 > 49602 Len=116
2415,0.059995,c22f:8c92:a085:8c18:929:b1d9:d7f2:5adf,6421:6f58:b6d2:b073:183a:aaad:7bba:8aca,TCP,71,63883 > 38522 Len=71
2416,0.099283,3da:49a8:ea08:d2d6:e3a3:b6ca:465f:6a39,a77f:2f78:8024:d7cf:7afa:42fa:6a50:298,UDP,121,64822 > 26672 Len=121
2417,0.019266,85ed:b34c:ed89:cc1c:d411:452a:7d70:40a6,c250:5489:757a:a2ef:1992:61cb:7b5c:b855,TCP,56,53540 > 62099 Len=56
2418,0.057785,b43:4cc4:8d5c:c734:14a7:2a4d:bfee:433c,e95e:7a7d:a3ef:ddb5:bf8b:f9cd:3e5f:20ab,UDP,131,26610 > 65075 Len=131
2419,0.072811,3eb6:ddd6:c982:115b:9a60:65fc:5a70:e673,d961:fbf0:12e3:264e:75be:91e3:59c9:7a63,TCP,90,34924 > 11407 Len=90
2420,0.04374,1dc2:f8de:ee9e:46d8:d9b:e312:cef4:44a5,fb79:273e:bb84:e766:e8ea:5721:abd5:aef0,UDP,140,53529 > 9303 Len=140
2421,0.050426,31ed:d250:834c:19d5:2f75:bb79:7d27:6113,22b4:24c7:c735:bfda:e902:e1e8:d8c6:e459,TCP,147,42135 > 61098 Len=147
2422,0.026023,d66e:425c:39cd:4075:6669:9317:67a0:467c,829e:9d4b:4475:29f9:c17f:25ad:857f:3fd,UDP,91,14377 > 7135 Len=91
2423,0.009327,9451:2fae:7747:b0cf:60e1:a14b:5d90:f4e0,43e7:5968:80d9:4ffd:e924:b59d:d79:7064,TCP,51,42239 > 51488 Len=51
2424,0.059329,304:8961:455b:b9a1:9035:5b2e:f475:1c46,4262:8a77:8d07:acdd:34cc:54b1:6af6:8de2,UDP,129,47395 > 36654 Len=129
2425,0.092059,e444:8407:31a8:722a:9e53:79ab:64fa:7000,c3a1:82ee:8c63:c493:9e99:1764:663c:d2aa,UDP,123,26085 > 2681 Len=123
2426,0.074234,c5b1:6c2b:9aa0:879e:ce37:cba0:98a:dab6,e527:3a1b:71fc:c2df:7a99:5059:476b:43f5,UDP,108,42604 > 42410 Len=108
2427,0.077759,98ef:ae56:73ba:f8ae:61b9:262c:690e:5148,bfba:21e:ed6f:3f4d:894b:7598:a4c4:974f,UDP,80,43787 > 59869 Len=80
2428,0.022176,8a0d:b4db:14ca:7f75:34fc:493c:c00c:8de8,b2bd:1394:e491:e511:5dee:4c5e:f443:11bb,UDP,118,56104 > 17096 Len=118
2429,0.072631,b195:a363:7a48:daa5:7d90:8e46:de6a:5d74,f2bd:e799:2460:4706:7138:a3c9:34b6:10e0,TCP,148,18094 > 44229 Len=148
2430,0.005175,d3ba:9104:4207:fab:7174:e173:8156:995,edcc:5abc:36ac:2e68:938a:42d1:48dc:b825,UDP,68,42143 > 2540 Len=68
2431,0.063839,3856:3d6a:85bf:b2e1:83b4:7219:370d:1621,1733:c257:8418:a54:980:5e74:e36b:cb7,UDP,64,31113 > 61788 Len=64
2432,0.059589,2112:1295:b956:11a7:e2fc:344a:ad36:43d1,10ac:64ed:68b4:ee4b:1f18:1da6:d232:e06b,UDP,68,19535 > 18194 Len=68
2433,0.08946,6a44:1a61:bb4b:9fa1:10d1:8777:9e31:e996,d848:e4ba:e0ff:5300:e224:d272:f555:3fc,UDP,59,33414 > 56377 Len=59
2434,0.03614,297c:8060:27ba:fdf3:ff41:6b69:194f:ad73,2d94:6e36:dfc4:4b2f:6937:2777:6733:ec96,UDP,100,7621 > 33204 Len=100
2435,0.079544,f9af:5d31:d238:7299:4070:66ed:4641:5b64,e922:a31b:e7f1:cc5e:ea58:770b:6e14:3a1a,TCP,59,32908 > 63887 Len=59
2436,0.062568,d27e:3e2a:df6c:9bbb:907e:de6a:8984:5ad6,dbfb:6c0e:515c:bc14:974a:a728:c8c:fa9e,UDP,137,28543 > 25616 Len=137
2437,0.088971,1480:90e9:93d8:4071:b4b4:ba45:8424:f8e,6898:fd49:3fad:893d:3b37:11d0:ad5e:a5dc,TCP,70,12807 > 20603 Len=70
2438,0.001014,627c:1bd1:e46e:d51b:d668:bce1:3d1b:3ebb,968d:355c:161b:7207:937d:e2af:3207:6ace,UDP,134,38202 > 42391 Len=134
2439,0.060665,a492:47c3:f147:52b:d100:7d92:a95b:d544,246d:9e47:b880:7e70:7567:111c:478b:1cc5,UDP,65,64981 > 23490 Len=65
2440,0.099374,dd11:a6e2:6a1a:b2c0:a730:4ad6:5986:c8ed,9eb5:f821:4093:af06:14ea:1aff:fd40:b8ce,TCP,128,40345 > 36838 Len=128
2441,0.000501,5c0:5faf:40ba:7576:930e:3bd6:148c:cabd,142:ec5f:a883:1e0:6874:4f0c:4f91:baee,TCP,65,13662 > 40746 Len=65
2442,0.002956,fe72:13c9:4425:b47f:be3:1c25:bbd5:826a,531f:71e9:dc60:dd5:3274:831a:85fc:56ce,UDP,116,34561 > 50894 Len=116
2443,0.015235,84aa:2f3:eb04:20e8:998a:6e14:c09b:f890,37d4:e7e9:235b:6f51:c681:5e00:b277:888a,TCP,64,59912 > 15242 Len=64
2444,0.00295,b9c6:53af:d64e:11ff:d1c:fc34:3e4c:c911,5910:621c:c948:ca07:a814:3cf4:4acf:8d7,UDP,78,6492 > 48717 Len=78
2445,0.06916,a527:cb2c:1ff8:cd60:76f3:965b:b49b:cf39,fb4b:e0a2:11ce:8324:a794:c74c:c816:8851,UDP,84,18959 > 32584 Len=84
2446,0.019924,2fc6:621d:58bc:2672:4ce4:6971:b933:1434,7a0e:4045:a60:f572:bf0e:1b02:fd24:e657,UDP,94,47428 > 37166 Len=94
2447,0.065192,f627:b076:4348:ecc9:1ce8:b2b9:55b4:8f5a,6422:1f2e:bf75:bc9c:bc3c:21e8:9728:deb6,TCP,145,54043 > 33516 Len=145
